obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('3574',)",3.446540117,29,13,1025.501673,29,13,14,3779218472,3779218544,3773116433,44.63218,-124.30797,0,internal_timestamp,12.41699982,29,29,1564127633,32.74250031,29,29,0,8.405400276,29,29,3773116433
"('3575',)",3.446609974,29,13,1025.501279,29,13,14,3779218472,3779218544,3773116433,44.63218,-124.30797,0,internal_timestamp,12.39799976,29,29,1564127633,32.74229813,29,29,0,8.406399727,29,29,3773116433
"('3576',)",3.446680069,29,13,1025.500901,29,13,14,3779218472,3779218544,3773116433,44.63218,-124.30797,0,internal_timestamp,12.38199997,29,29,1564127633,32.74209976,29,29,0,8.407400131,29,29,3773116433
"('3577',)",3.446729898,29,13,1025.500458,29,13,14,3779218472,3779218544,3773116433,44.63218,-124.30797,0,internal_timestamp,12.36600018,29,29,1564127633,32.7417984,29,29,0,8.4083004,29,29,3773116433
"('3578',)",3.44678998,29,13,1025.499993,29,13,14,3779218472,3779218544,3773116433,44.63218,-124.30797,0,internal_timestamp,12.34799957,29,29,1564127633,32.74150085,29,29,0,8.40929985,29,29,3773116433
"('3579',)",3.446840048,29,13,1025.499665,29,13,14,3779218472,3779218544,3773116433,44.63218,-124.30797,0,internal_timestamp,12.33699989,29,29,1564127633,32.74129868,29,29,0,8.410099983,29,29,3773116433
"('3580',)",3.446890116,29,13,1025.499233,29,13,14,3779218472,3779218544,3773116433,44.63218,-124.30797,0,internal_timestamp,12.32299995,29,29,1564127633,32.74100113,29,29,0,8.411000252,29,29,3773116433
"('3581',)",3.446949959,29,13,1025.498863,29,13,14,3779218472,3779218544,3773116433,44.63218,-124.30797,0,internal_timestamp,12.30599976,29,29,1564127633,32.74079895,29,29,0,8.411899567,29,29,3773116433
"('3582',)",3.447000027,29,13,1025.498433,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.28899956,29,29,1564127634,32.7405014,29,29,0,8.412699699,29,29,3773116434
"('3583',)",3.447050095,29,13,1025.498136,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.27099991,29,29,1564127634,32.74039841,29,29,0,8.413599968,29,29,3773116434
"('3584',)",3.447109938,29,13,1025.497798,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.25399971,29,29,1564127634,32.74020004,29,29,0,8.414299965,29,29,3773116434
"('3585',)",3.447149992,29,13,1025.497535,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.2329998,29,29,1564127634,32.74010086,29,29,0,8.414899826,29,29,3773116434
"('3586',)",3.447170019,29,13,1025.497258,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.22000027,29,29,1564127634,32.73989868,29,29,0,8.415300369,29,29,3773116434
"('3587',)",3.447180033,29,13,1025.49697,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.20400047,29,29,1564127634,32.73970032,29,29,1,8.415699959,29,29,3773116434
"('3588',)",3.447190046,29,13,1025.496674,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.18700027,29,29,1564127634,32.73949814,29,29,0,8.416099548,29,29,3773116434
"('3589',)",3.447240114,29,13,1025.496616,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.17300034,29,29,1564127634,32.73960114,29,29,0,8.416600227,29,29,3773116434
"('3590',)",3.447299957,29,13,1025.496463,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.1590004,29,29,1564127634,32.73960114,29,29,0,8.417200089,29,29,3773116434
"('3591',)",3.447380066,29,13,1025.496329,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.1420002,29,29,1564127634,32.73970032,29,29,0,8.418100357,29,29,3773116434
"('3592',)",3.447459936,29,13,1025.496196,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.12199974,29,29,1564127634,32.7397995,29,29,0,8.418899536,29,29,3773116434
"('3593',)",3.447530031,29,13,1025.495915,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.10700035,29,29,1564127634,32.73970032,29,29,0,8.419799805,29,29,3773116434
"('3594',)",3.447609901,29,13,1025.495633,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.09500027,29,29,1564127634,32.73960114,29,29,0,8.420800209,29,29,3773116434
"('3595',)",3.447700024,29,13,1025.495406,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.07800007,29,29,1564127634,32.73960114,29,29,0,8.42179966,29,29,3773116434
"('3596',)",3.447770119,29,13,1025.495114,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.06099987,29,29,1564127634,32.73949814,29,29,0,8.422699928,29,29,3773116434
"('3597',)",3.447819948,29,13,1025.494775,29,13,14,3779218472,3779218544,3773116434,44.63218,-124.30797,0,internal_timestamp,12.04699993,29,29,1564127634,32.73929977,29,29,0,8.423500061,29,29,3773116434
"('3598',)",3.447860003,29,13,1025.494515,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,12.02999973,29,29,1564127635,32.73920059,29,29,0,8.424200058,29,29,3773116435
"('3599',)",3.447900057,29,13,1025.494209,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,12.01399994,29,29,1564127635,32.73899841,29,29,0,8.424699783,29,29,3773116435
"('3600',)",3.447949886,29,13,1025.494065,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,12.00199986,29,29,1564127635,32.73899841,29,29,0,8.425299644,29,29,3773116435
"('3601',)",3.448019981,29,13,1025.493963,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.98499966,29,29,1564127635,32.73910141,29,29,0,8.425999641,29,29,3773116435
"('3602',)",3.448070049,29,13,1025.493902,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.97099972,29,29,1564127635,32.73920059,29,29,0,8.42650032,29,29,3773116435
"('3603',)",3.44810009,29,13,1025.493887,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.95699978,29,29,1564127635,32.73929977,29,29,0,8.426699638,29,29,3773116435
"('3604',)",3.448129892,29,13,1025.49395,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.93999958,29,29,1564127635,32.73949814,29,29,0,8.426799774,29,29,3773116435
"('3605',)",3.44814992,29,13,1025.494043,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.9289999,29,29,1564127635,32.73970032,29,29,0,8.42689991,29,29,3773116435
"('3606',)",3.448139906,29,13,1025.493892,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.91300011,29,29,1564127635,32.73960114,29,29,0,8.42689991,29,29,3773116435
"('3607',)",3.448139906,29,13,1025.493815,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.89599991,29,29,1564127635,32.73960114,29,29,0,8.42689991,29,29,3773116435
"('3608',)",3.448139906,29,13,1025.493778,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.88799953,29,29,1564127635,32.73960114,29,29,0,8.42689991,29,29,3773116435
"('3609',)",3.448159933,29,13,1025.493875,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.875,29,29,1564127635,32.7397995,29,29,0,8.42689991,29,29,3773116435
"('3610',)",3.448199987,29,13,1025.494101,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.85900021,29,29,1564127635,32.74020004,29,29,0,8.427000046,29,29,3773116435
"('3611',)",3.448270082,29,13,1025.494297,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.84300041,29,29,1564127635,32.74060059,29,29,0,8.427300453,29,29,3773116435
"('3612',)",3.448319912,29,13,1025.494245,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.83100033,29,29,1564127635,32.74069977,29,29,0,8.427800179,29,29,3773116435
"('3613',)",3.44836998,29,13,1025.494198,29,13,14,3779218472,3779218544,3773116435,44.63218,-124.30797,0,internal_timestamp,11.81999969,29,29,1564127635,32.74079895,29,29,0,8.428299904,29,29,3773116435
"('3614',)",3.448420048,29,13,1025.494037,29,13,14,3779218472,3779218544,3773116436,44.63218,-124.30797,0,internal_timestamp,11.80099964,29,29,1564127636,32.74079895,29,29,0,8.428799629,29,29,3773116436
"('3615',)",3.448460102,29,13,1025.493883,29,13,14,3779218472,3779218544,3773116436,44.63218,-124.30797,0,internal_timestamp,11.7869997,29,29,1564127636,32.74079895,29,29,0,8.429400444,29,29,3773116436
"('3616',)",3.448519945,29,13,1025.493739,29,13,14,3779218472,3779218544,3773116436,44.63218,-124.30797,0,internal_timestamp,11.77499962,29,29,1564127636,32.74079895,29,29,0,8.430000305,29,29,3773116436
"('3617',)",3.448600054,29,13,1025.493662,29,13,14,3779218472,3779218544,3773116436,44.63218,-124.30797,0,internal_timestamp,11.76399994,29,29,1564127636,32.74089813,29,29,0,8.430700302,29,29,3773116436
"('3618',)",3.44866991,29,13,1025.493564,29,13,14,3779218472,3779218544,3773116436,44.63218,-124.30797,0,internal_timestamp,11.7510004,29,29,1564127636,32.74100113,29,29,0,8.431500435,29,29,3773116436
"('3619',)",3.448740005,29,13,1025.493493,29,13,14,3779218472,3779218545,3773116436,44.63218,-124.30797,0,internal_timestamp,11.73799992,29,29,1564127636,32.74110031,29,29,0,8.432100296,29,29,3773116436
"('3620',)",3.44878006,29,13,1025.493363,29,13,14,3779218472,3779218545,3773116436,44.63218,-124.30797,0,internal_timestamp,11.72599983,29,29,1564127636,32.74110031,29,29,0,8.432600021,29,29,3773116436
"('3621',)",3.448790073,29,13,1025.492984,29,13,14,3779218472,3779218545,3773116436,44.63218,-124.30797,0,internal_timestamp,11.71100044,29,29,1564127636,32.74079895,29,29,0,8.433099747,29,29,3773116436
"('3622',)",3.448800087,29,13,1025.492747,29,13,14,3779218472,3779218545,3773116436,44.63218,-124.30797,0,internal_timestamp,11.70300007,29,29,1564127636,32.74060059,29,29,0,8.433400154,29,29,3773116436
"('3623',)",3.448820114,29,13,1025.492541,29,13,14,3779218472,3779218545,3773116436,44.63218,-124.30797,0,internal_timestamp,11.68799973,29,29,1564127636,32.7405014,29,29,0,8.433799744,29,29,3773116436
"('3624',)",3.44885993,29,13,1025.492524,29,13,14,3779218472,3779218545,3773116436,44.63218,-124.30797,0,internal_timestamp,11.67700005,29,29,1564127636,32.74060059,29,29,1,8.434100151,29,29,3773116436
"('3625',)",3.448889971,29,13,1025.492317,29,13,14,3779218472,3779218545,3773116436,44.63218,-124.30797,0,internal_timestamp,11.66499996,29,29,1564127636,32.7405014,29,29,0,8.434599876,29,29,3773116436
"('3626',)",3.448930025,29,13,1025.492116,29,13,14,3779218472,3779218545,3773116436,44.63218,-124.30797,0,internal_timestamp,11.65499973,29,29,1564127636,32.74039841,29,29,0,8.435099602,29,29,3773116436
"('3627',)",3.448960066,29,13,1025.491844,29,13,14,3779218472,3779218545,3773116436,44.63218,-124.30797,0,internal_timestamp,11.64599991,29,29,1564127636,32.74020004,29,29,0,8.435600281,29,29,3773116436
"('3628',)",3.448999882,29,13,1025.491797,29,13,14,3779218472,3779218545,3773116436,44.63218,-124.30797,0,internal_timestamp,11.63500023,29,29,1564127636,32.74029922,29,29,0,8.436100006,29,29,3773116436
"('3629',)",3.449059963,29,13,1025.49175,29,13,14,3779218472,3779218545,3773116436,44.63218,-124.30797,0,internal_timestamp,11.6239996,29,29,1564127636,32.74039841,29,29,0,8.436599731,29,29,3773116436
"('3630',)",3.449110031,29,13,1025.491697,29,13,14,3779218472,3779218545,3773116437,44.63218,-124.30797,0,internal_timestamp,11.61100006,29,29,1564127637,32.7405014,29,29,0,8.43710041,29,29,3773116437
"('3631',)",3.449179888,29,13,1025.491606,29,13,14,3779218472,3779218545,3773116437,44.63218,-124.30797,0,internal_timestamp,11.59700012,29,29,1564127637,32.74060059,29,29,0,8.437800407,29,29,3773116437
"('3632',)",3.449249983,29,13,1025.491436,29,13,14,3779218472,3779218545,3773116437,44.63218,-124.30797,0,internal_timestamp,11.58600044,29,29,1564127637,32.74060059,29,29,0,8.438599586,29,29,3773116437
"('3633',)",3.449320078,29,13,1025.491452,29,13,14,3779218472,3779218545,3773116437,44.63218,-124.30797,0,internal_timestamp,11.57499981,29,29,1564127637,32.74079895,29,29,0,8.439200401,29,29,3773116437
"('3634',)",3.449399948,29,13,1025.491568,29,13,14,3779218472,3779218545,3773116437,44.63218,-124.30797,0,internal_timestamp,11.56499958,29,29,1564127637,32.74110031,29,29,0,8.439700127,29,29,3773116437
"('3635',)",3.44949007,29,13,1025.491751,29,13,14,3779218472,3779218545,3773116437,44.63218,-124.30797,0,internal_timestamp,11.55599976,29,29,1564127637,32.74150085,29,29,0,8.440299988,29,29,3773116437
"('3636',)",3.449609995,29,13,1025.491687,29,13,14,3779218472,3779218545,3773116437,44.63218,-124.30797,0,internal_timestamp,11.54399967,29,29,1564127637,32.74169922,29,29,1,8.441399574,29,29,3773116437
"('3637',)",3.449769974,29,13,1025.491439,29,13,14,3779218472,3779218545,3773116437,44.63218,-124.30797,0,internal_timestamp,11.53499985,29,29,1564127637,32.7417984,29,29,0,8.443300247,29,29,3773116437
"('3638',)",3.449990034,29,13,1025.490854,29,13,14,3779218472,3779218545,3773116437,44.63218,-124.30797,0,internal_timestamp,11.52600002,29,29,1564127637,32.74160004,29,29,0,8.445899963,29,29,3773116437
"('3639',)",3.450279951,29,13,1025.490486,29,13,14,3779218472,3779218545,3773116437,44.63218,-124.30797,0,internal_timestamp,11.51299953,29,29,1564127637,32.7417984,29,29,0,8.449000359,29,29,3773116437
"('3640',)",3.450599909,29,13,1025.490363,29,13,14,3779218472,3779218545,3773116437,44.63218,-124.30797,0,internal_timestamp,11.50199986,29,29,1564127637,32.74229813,29,29,0,8.4520998,29,29,3773116437
"('3641',)",3.450920105,29,13,1025.490647,29,13,14,3779218472,3779218545,3773116437,44.63218,-124.30797,0,internal_timestamp,11.49499989,29,29,1564127637,32.74319839,29,29,0,8.45470047,29,29,3773116437
