obs,time,deployment,conductivity,driver_timestamp,ext_volt0,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,pressure_temp,temperature,seawater_temperature,seawater_pressure,seawater_conductivity,practical_salinity,corrected_dissolved_oxygen,density,seawater_temperature_qc_executed,seawater_temperature_qc_results,seawater_pressure_qc_executed,seawater_pressure_qc_results,seawater_conductivity_qc_executed,seawater_conductivity_qc_results,corrected_dissolved_oxygen_qc_executed,corrected_dissolved_oxygen_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('110',)",3786998510,5,1350568,3786998510,24163,3786998513,0,3786998510,port_timestamp,709516,25116,452465,7.275824876,187.9038607,3.452995525,33.80554742,200.1065105,1027.30619,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('111',)",3786998511,5,1350567,3786998511,24166,3786998513,0,3786998511,port_timestamp,709511,25117,452464,7.275885069,187.898491,3.452988879,33.80541893,200.1400489,1027.306055,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('112',)",3786998512,5,1350568,3786998512,24167,3786998513,0,3786998512,port_timestamp,709513,25117,452465,7.275824876,187.9006301,3.452995524,33.80554897,200.1514671,1027.306176,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('113',)",3786998513,5,1350567,3786998513,24167,3786998518,0,3786998513,port_timestamp,709521,25116,452465,7.275824876,187.9092086,3.452988883,33.80547259,200.1517995,1027.306155,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('114',)",3786998514,5,1350567,3786998514,24162,3786998518,0,3786998514,port_timestamp,709534,25116,452468,7.275644298,187.9231133,3.45298889,33.80564228,200.0964856,1027.306378,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('115',)",3786998515,5,1350565,3786998515,24162,3786998518,0,3786998515,port_timestamp,709548,25116,452470,7.275523913,187.9380876,3.452975608,33.80560812,200.0975072,1027.306438,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('116',)",3786998516,5,1350562,3786998516,24165,3786998518,0,3786998516,port_timestamp,709561,25115,452473,7.275343337,187.952014,3.452955684,33.80556095,200.1325963,1027.30649,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('117',)",3786998517,5,1350561,3786998517,24167,3786998518,0,3786998517,port_timestamp,709576,25117,452475,7.275222953,187.9680144,3.452949046,33.80559858,200.1560605,1027.306611,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('118',)",3786998518,5,1350561,3786998518,24169,3786998523,0,3786998518,port_timestamp,709584,25119,452476,7.275162761,187.9765277,3.45294905,33.8056533,200.179014,1027.306701,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('119',)",3786998519,5,1350562,3786998519,24167,3786998523,0,3786998519,port_timestamp,709591,25119,452474,7.275283145,187.9840148,3.452955695,33.80560446,200.1561694,1027.30668,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('120',)",3786998520,5,1350562,3786998520,24171,3786998523,0,3786998520,port_timestamp,709595,25120,452472,7.275403529,187.9882714,3.452955695,33.80548487,200.20091,1027.306588,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('121',)",3786998521,5,1350565,3786998521,24169,3786998523,0,3786998521,port_timestamp,709599,25118,452473,7.275343337,187.9925933,3.452975629,33.80575843,200.1783918,1027.306832,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('122',)",3786998522,5,1350563,3786998522,24174,3786998523,0,3786998522,port_timestamp,709597,25118,452472,7.275403529,187.9904541,3.452962339,33.80555611,200.2346436,1027.306654,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('123',)",3786998523,5,1350564,3786998523,24173,3786998528,0,3786998523,port_timestamp,709597,25117,452470,7.275523913,187.9904758,3.452968982,33.80551084,200.2228627,1027.306602,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('124',)",3786998524,5,1350564,3786998524,24170,3786998528,0,3786998524,port_timestamp,709593,25115,452470,7.275523913,187.986241,3.452968981,33.80551286,200.1889689,1027.306584,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('125',)",3786998525,5,1350565,3786998525,24175,3786998528,0,3786998525,port_timestamp,709587,25116,452468,7.275644298,187.9798017,3.452975621,33.80547066,200.2445813,1027.306504,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('126',)",3786998526,5,1350564,3786998526,24171,3786998528,0,3786998526,port_timestamp,709579,25116,452469,7.275584105,187.9712449,3.452968975,33.80546124,200.1996264,1027.306466,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('127',)",3786998527,5,1350563,3786998527,24175,3786998528,0,3786998527,port_timestamp,709567,25116,452470,7.275523913,187.9584098,3.452962328,33.80545386,200.2446435,1027.30641,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('128',)",3786998528,5,1350566,3786998528,24177,3786998533,0,3786998528,port_timestamp,709555,25119,452468,7.275644298,187.9455095,3.452982253,33.80555931,200.2660911,1027.306416,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('129',)",3786998529,5,1350568,3786998529,24168,3786998533,0,3786998529,port_timestamp,709542,25119,452468,7.275644298,187.9316048,3.452995537,33.80571051,200.1641669,1027.306471,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('130',)",3786998530,5,1350567,3786998530,24167,3786998533,0,3786998530,port_timestamp,709531,25119,452466,7.275764683,187.9198393,3.452988887,33.80552629,200.1522873,1027.306255,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('131',)",3786998531,5,1350564,3786998531,24170,3786998533,0,3786998531,port_timestamp,709527,25118,452467,7.27570449,187.9155827,3.452968955,33.80537025,200.186482,1027.306121,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('132',)",3786998532,5,1350566,3786998532,24162,3786998533,0,3786998532,port_timestamp,709525,25116,452467,7.27570449,187.913487,3.452982242,33.80551582,200.0961304,1027.306226,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('133',)",3786998533,5,1350564,3786998533,24177,3786998538,0,3786998533,port_timestamp,709530,25114,452467,7.27570449,187.9188784,3.452968956,33.80536868,200.2653927,1027.306135,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('134',)",3786998534,5,1350564,3786998534,24172,3786998538,0,3786998534,port_timestamp,709543,25113,452468,7.275644298,187.9328049,3.452968962,33.80542081,200.209665,1027.306249,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('135',)",3786998535,5,1350564,3786998535,24174,3786998538,0,3786998535,port_timestamp,709556,25113,452467,7.27570449,187.9467096,3.452968965,33.8053554,200.2323458,1027.306253,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('136',)",3786998536,5,1350564,3786998536,24180,3786998538,0,3786998536,port_timestamp,709571,25113,452466,7.275764683,187.9627535,3.45296897,33.80528896,200.3001254,1027.306266,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('137',)",3786998537,5,1350563,3786998537,24171,3786998538,0,3786998537,port_timestamp,709584,25115,452467,7.27570449,187.9766146,3.452962331,33.80526884,200.1994594,1027.306322,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('138',)",3786998538,5,1350564,3786998538,24172,3786998543,0,3786998538,port_timestamp,709593,25117,452465,7.275824876,187.9861975,3.452968977,33.805219,200.2104522,1027.30631,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('139',)",3786998539,5,1350564,3786998539,24175,3786998543,0,3786998539,port_timestamp,709596,25119,452466,7.275764683,187.9893628,3.452968979,33.80527627,200.244525,1027.306378,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('140',)",3786998540,5,1350565,3786998540,24173,3786998543,0,3786998540,port_timestamp,709592,25121,452463,7.275945262,187.9850409,3.452975619,33.80517428,200.2211614,1027.306252,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('141',)",3786998541,5,1350565,3786998541,24171,3786998543,0,3786998541,port_timestamp,709580,25122,452462,7.276005455,187.9721841,3.452975614,33.80512165,200.1980936,1027.306143,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('142',)",3786998542,5,1350559,3786998542,24168,3786998543,0,3786998542,port_timestamp,709563,25121,452464,7.275885069,187.9540228,3.452935747,33.80481417,200.1648835,1027.305835,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('143',)",3786998543,5,1350555,3786998543,24159,3786998548,0,3786998543,port_timestamp,709544,25119,452466,7.275764683,187.933744,3.452909166,33.80465228,200.0638418,1027.305632,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('144',)",3786998544,5,1350547,3786998544,24168,3786998548,0,3786998544,port_timestamp,709529,25116,452471,7.275463721,187.9177653,3.452856014,33.80437552,200.1666505,1027.305384,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('145',)",3786998545,5,1350546,3786998545,24161,3786998548,0,3786998545,port_timestamp,709520,25116,452474,7.275283145,187.908139,3.452849369,33.80448415,200.0882995,1027.305451,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('146',)",3786998546,5,1350545,3786998546,24171,3786998548,0,3786998546,port_timestamp,709517,25116,452475,7.275222953,187.9049303,3.452842725,33.80447218,200.2011353,1027.305436,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('147',)",3786998547,5,1350549,3786998547,24165,3786998548,0,3786998547,port_timestamp,709521,25116,452476,7.275162761,187.9092086,3.452869302,33.80481803,200.1334671,1027.305736,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('148',)",3786998548,5,1350558,3786998548,24174,3786998553,0,3786998548,port_timestamp,709534,25117,452470,7.275523913,187.9230916,3.452929097,33.8051093,200.2329809,1027.305977,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('149',)",3786998549,5,1350557,3786998549,24163,3786998553,0,3786998549,port_timestamp,709551,25116,452468,7.275644298,187.9412964,3.452922458,33.80491078,200.109286,1027.305887,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('150',)",3786998550,5,1350552,3786998550,24175,3786998553,0,3786998550,port_timestamp,709568,25116,452469,7.275584105,187.9594794,3.452889245,33.80459947,200.2456313,1027.305735,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('151',)",3786998551,5,1350552,3786998551,24168,3786998553,0,3786998551,port_timestamp,709582,25116,452471,7.275463721,187.9744537,3.452889252,33.80470987,200.1676163,1027.305908,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('152',)",3786998552,5,1350554,3786998552,24169,3786998553,0,3786998552,port_timestamp,709591,25116,452472,7.275403529,187.98408,3.452902543,33.80490862,200.1791263,1027.306116,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('153',)",3786998553,5,1350553,3786998553,24170,3786998558,0,3786998553,port_timestamp,709591,25115,452471,7.275463721,187.9841018,3.452895899,33.80477755,200.1902863,1027.306005,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('154',)",3786998554,5,1350551,3786998554,24175,3786998558,0,3786998554,port_timestamp,709582,25115,452471,7.275463721,187.9744755,3.452882608,33.80463758,200.2465481,1027.305851,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('155',)",3786998555,5,1350548,3786998555,24173,3786998558,0,3786998555,port_timestamp,709563,25116,452474,7.275283145,187.9541315,3.452862672,33.80460677,200.2244299,1027.305759,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('156',)",3786998556,5,1350543,3786998556,24177,3786998558,0,3786998556,port_timestamp,709543,25118,452475,7.275222953,187.9326961,3.452829447,33.80431436,200.2696449,1027.30544,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('157',)",3786998557,5,1350535,3786998557,24178,3786998558,0,3786998557,port_timestamp,709523,25120,452480,7.274921995,187.9112608,3.452776293,33.8040402,200.2822257,1027.305169,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('158',)",3786998558,5,1350530,3786998558,24178,3786998563,0,3786998558,port_timestamp,709508,25121,452486,7.27456085,187.8951952,3.452743074,33.8040391,200.2835767,1027.305146,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('159',)",3786998559,5,1350527,3786998559,24179,3786998563,0,3786998559,port_timestamp,709502,25120,452489,7.274380279,187.8887994,3.452723143,33.80400162,200.2956094,1027.305113,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('160',)",3786998560,5,1350534,3786998560,24182,3786998563,0,3786998560,port_timestamp,709504,25118,452489,7.274380279,187.8909821,3.452769649,33.80450655,200.3287071,1027.30552,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('161',)",3786998561,5,1350546,3786998561,24182,3786998563,0,3786998561,port_timestamp,709514,25117,452481,7.274861804,187.9016997,3.452849372,33.80489864,200.3260567,1027.305808,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('162',)",3786998562,5,1350553,3786998562,24180,3786998563,0,3786998562,port_timestamp,709530,25116,452472,7.275403529,187.9188349,3.452895878,33.80486747,200.3013777,1027.305784,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('163',)",3786998563,5,1350555,3786998563,24178,3786998568,0,3786998563,port_timestamp,709551,25114,452469,7.275584105,187.9413399,3.452909171,33.80482497,200.2786161,1027.305829,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('164',)",3786998564,5,1350555,3786998564,24181,3786998568,0,3786998564,port_timestamp,709569,25112,452467,7.27570449,187.960636,3.452909176,33.80469822,200.3124926,1027.3058,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('165',)",3786998565,5,1350557,3786998565,24177,3786998568,0,3786998565,port_timestamp,709583,25111,452469,7.275584105,187.9756321,3.45292247,33.80495317,200.2680487,1027.306087,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('166',)",3786998566,5,1350558,3786998566,24179,3786998568,0,3786998566,port_timestamp,709587,25112,452466,7.275764683,187.9798887,3.452929113,33.8048471,200.289954,1027.305997,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('167',)",3786998567,5,1350556,3786998567,24177,3786998568,0,3786998567,port_timestamp,709580,25114,452465,7.275824876,187.972358,3.452915822,33.80464735,200.2672386,1027.305797,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('168',)",3786998568,5,1350556,3786998568,24189,3786998573,0,3786998568,port_timestamp,709567,25115,452469,7.275584105,187.9584316,3.45291582,33.8048891,200.4028286,1027.305957,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('169',)",3786998569,5,1350546,3786998569,24185,3786998573,0,3786998569,port_timestamp,709548,25116,452470,7.275523913,187.9380876,3.452849376,33.80423477,200.3585174,1027.305359,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('170',)",3786998570,5,1350532,3786998570,24185,3786998573,0,3786998570,port_timestamp,709528,25115,452478,7.275042378,187.9167175,3.452756363,33.80370321,200.3610991,1027.304912,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('171',)",3786998571,5,1350516,3786998571,24184,3786998573,0,3786998571,port_timestamp,709514,25116,452492,7.274199708,187.9017215,3.452650069,33.80337666,200.3540457,1027.304707,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('172',)",3786998572,5,1350505,3786998572,24185,3786998573,0,3786998572,port_timestamp,709506,25116,452502,7.273597815,187.8931647,3.452576994,33.80317335,200.3683237,1027.304594,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('173',)",3786998573,5,1350515,3786998573,24186,3786998578,0,3786998573,port_timestamp,709506,25114,452505,7.273417249,187.8932082,3.452643431,33.80407247,200.3791472,1027.305327,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('174',)",3786998574,5,1350537,3786998574,24183,3786998578,0,3786998574,port_timestamp,709515,25112,452492,7.274199708,187.9028781,3.452789586,33.80489404,200.3405863,1027.305905,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('175',)",3786998575,5,1350548,3786998575,24176,3786998578,0,3786998575,port_timestamp,709529,25111,452480,7.274921995,187.9178741,3.452862664,33.80497671,200.2584995,1027.305935,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('176',)",3786998576,5,1350550,3786998576,24190,3786998578,0,3786998576,port_timestamp,709548,25111,452473,7.275343337,187.9381964,3.452875953,33.80470016,200.4150219,1027.305751,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('177',)",3786998577,5,1350547,3786998577,24179,3786998578,0,3786998577,port_timestamp,709567,25113,452473,7.275343337,187.9584751,3.452856029,33.80447364,200.2920078,1027.305666,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('178',)",3786998578,5,1350546,3786998578,24183,3786998583,0,3786998578,port_timestamp,709582,25115,452475,7.275222953,187.9744755,3.452849392,33.80451127,200.3379946,1027.305786,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('179',)",3786998579,5,1350546,3786998579,24191,3786998583,0,3786998579,port_timestamp,709586,25115,452474,7.275283145,187.9787538,3.452849392,33.80445045,200.4279866,1027.305749,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('180',)",3786998580,5,1350545,3786998580,24191,3786998583,0,3786998580,port_timestamp,709583,25115,452477,7.275102569,187.975545,3.45284275,33.80455602,200.4286308,1027.305843,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('181',)",3786998581,5,1350531,3786998581,24194,3786998583,0,3786998581,port_timestamp,709573,25114,452481,7.274861804,187.9648709,3.452749737,33.80378427,200.4644485,1027.305223,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('182',)",3786998582,5,1350518,3786998582,24191,3786998583,0,3786998582,port_timestamp,709558,25114,452491,7.274259898,187.948827,3.452663371,33.80343998,200.4336981,1027.304965,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('183',)",3786998583,5,1350506,3786998583,24189,3786998588,0,3786998583,port_timestamp,709542,25113,452501,7.273658004,187.9317353,3.452583649,33.80316845,200.4140741,1027.304759,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('184',)",3786998584,5,1350494,3786998584,24188,3786998588,0,3786998584,port_timestamp,709526,25112,452509,7.273176496,187.9146436,3.452503927,33.80277938,200.4052959,1027.304444,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('185',)",3786998585,5,1350483,3786998585,24190,3786998588,0,3786998585,port_timestamp,709517,25112,452519,7.272574621,187.9050173,3.452430852,33.80257655,200.4308084,1027.304327,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('186',)",3786998586,5,1350490,3786998586,24190,3786998588,0,3786998586,port_timestamp,709516,25114,452524,7.272273687,187.9039042,3.452477359,33.80337691,200.4310737,1027.304993,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('187',)",3786998587,5,1350506,3786998587,24188,3786998588,0,3786998587,port_timestamp,709523,25113,452513,7.272935744,187.9114131,3.452583651,33.80388339,200.4047668,1027.305331,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('188',)",3786998588,5,1350519,3786998588,24185,3786998593,0,3786998588,port_timestamp,709537,25114,452501,7.273658004,187.9263656,3.452670014,33.80411069,200.3675072,1027.305475,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
